siret,naf,ri,F_1_4,F_2_2,F_2_4,F_3_3
50399795900013,10.71C,2182.16,0.1,0,9.93,0.48
79992081400016,10.71C,2182.16,0.1,0,9.93,0.48
70198020300734,38.11Z,2509.03,1.3,1.34,2.52,0.75
53214601600011,10.71C,2182.16,0.1,0,9.93,0.48
78127259600011,11.02B,2232.6,0.6,0,4.52,0.95
54209143400036,28.14Z,2256.74,1.2,0,2.32,0.76
78819282100031,01.24Z,3718.81,1.5,10.0,1.79,2.15
65480068900220,23.51Z,4146.61,3.5,10.0,2.15,1.6
58372064400017,10.51C,16463.63,6.2,10,9.89,8.91
55208131734108,35.11Z,4978.0,10,0,1.9,10
44935422400288,23.32Z,4042.9,0.8,10.0,2.51,0.57
80942146400029,10.71C,2187.31,0.2,0,9.93,0.48
71372086000020,17.21B,7414.49,10,1.93,7.32,10
57372052100034,31.09A,5839.22,0.8,10,4.97,0.73
48969610400012,10.71C,2187.31,0.2,0,9.93,0.48
49914104200014,10.71C,2187.31,0.2,0,9.93,0.48
51336785400017,10.71D,2187.31,0.2,0,9.93,0.48
45078009300016,27.32Z,6331.0,6.7,10.0,2.3,6.81
51562044100011,16.24Z,2184.04,0.4,0,2.51,0.19
77826940700020,01.21Z,3540.59,0.8,10.0,1.76,1.13
62282003300075,16.23Z,6702.58,10,6.56,2.4,7.52
59205630300247,29.31Z,3521.05,1.1,7.37,2.4,0.5
55212181600110,11.06Z,2387.22,1.6,0,2.11,2.25
44837315900020,16.24Z,2184.04,0.4,0,2.51,0.19
48230028200035,10.71C,2182.16,0.1,0,9.93,0.48
48768835000031,30.12Z,3809.75,0.2,10.0,2.27,0.19
79219583600012,10.71C,2182.16,0.1,0,9.93,0.48
49698022800027,10.85Z,2490.8,0.8,1.17,2.8,1.08
47796815000029,10.71C,2182.16,0.1,0,9.93,0.48
47877082900024,10.89Z,6375.21,7.8,5.26,2.49,9.9
51988206200010,10.71C,2187.31,0.2,0,9.93,0.48
64203579400030,25.93Z,5745.19,8.4,5.3,2.27,7.67
52946280600017,20.14Z,6015.02,10,2.49,2.42,10
53533718200021,03.22Z,3598.12,2.0,8.82,1.82,1.76
77811618600025,17.12Z,4106.77,3.1,6.62,2.33,4.72
48382776200012,10.71C,2187.31,0.2,0,9.93,0.48
48907042500025,10.72Z,2172.18,0.2,0,2.56,0.13
48522004000037,10.51D,16573.77,6.3,10,9.89,8.91
73282137600025,25.73B,5836.52,2.4,10,4.45,1.93
52532687200013,22.23Z,3997.65,5.8,5.48,2.46,2.67
56209970500021,22.29B,5505.11,6.5,3.84,5.03,5.69
51898696300016,28.41Z,3720.77,1.2,9.29,2.2,0.49
72282050300042,25.12Z,4512.82,4.5,10.0,2.42,1.76
77557096300022,22.29A,5505.11,6.5,3.84,5.03,5.69
80787025800017,10.71C,2187.31,0.2,0,9.93,0.48
80004095800012,10.71C,2187.31,0.2,0,9.93,0.48
45404841400048,08.11Z,3701.55,4.7,6.05,2.2,1.98
60282003700011,17.21B,7414.49,10,1.93,7.32,10
53844064500025,17.21B,7414.49,10,1.93,7.32,10
53849368500027,17.21B,7414.49,10,1.93,7.32,10
72206399700059,15.12Z,4479.21,3.8,9.63,2.36,2.59
45374382500011,17.21B,7414.49,10,1.93,7.32,10
78651157600021,10.39B,6111.47,0.9,10,5.27,1.13
52379185300063,10.71C,2187.31,0.2,0,9.93,0.48
44794773000019,17.21B,7414.49,10,1.93,7.32,10
48468522700015,10.71C,2187.31,0.2,0,9.93,0.48
60205674900081,10.81Z,4612.87,3.8,8.7,2.46,3.82
65365041600023,22.22Z,4758.8,10,0,2.51,9.09
60205674900099,10.81Z,4632.9,3.9,8.7,2.46,3.82
77557458500011,10.91Z,3371.29,6.5,0,2.28,5.53
51104236800056,11.01Z,2463.02,2.4,0,2.36,2.32
51335347400028,22.29A,5505.11,6.5,3.84,5.03,5.69
73820183900045,25.99B,11511.75,10,10,4.89,7.43
70205518700083,17.22Z,4010.39,7.8,0.0,2.5,7.78
78923214700015,10.71C,2187.31,0.2,0,9.93,0.48
50079446600010,10.71C,2187.31,0.2,0,9.93,0.48
51522298200057,17.21B,7414.49,10,1.93,7.32,10
58214340000023,17.21B,7414.49,10,1.93,7.32,10
77574339600027,31.09B,5839.22,0.8,10,4.97,0.73
53349145200025,17.29Z,3029.2,3.2,2.5,2.23,2.76
59702073400039,10.89Z,6596.77,8.4,5.26,2.49,9.9
62201274800191,38.21Z,4021.27,1.4,10.0,2.4,0.75
57206999500056,17.21B,7414.49,10,1.93,7.32,10
50184534100012,10.71C,2182.16,0.1,0,9.93,0.48
48308171700025,22.23Z,3984.5,5.7,5.48,2.46,2.67
51384428200030,10.71C,2182.16,0.1,0,9.93,0.48
50107898400017,10.71C,2182.16,0.1,0,9.93,0.48
51775418000027,10.71C,2182.16,0.1,0,9.93,0.48
53451744600017,10.71C,2182.16,0.1,0,9.93,0.48
47845579300693,10.71B,2187.31,0.2,0,9.93,0.48
77586453100014,11.02B,2232.6,0.6,0,4.52,0.95
62203708300210,20.14Z,6015.02,10,2.49,2.42,10
80464081100019,10.71C,2187.31,0.2,0,9.93,0.48
48413261800063,10.71C,2187.31,0.2,0,9.93,0.48
47845579302103,10.71C,2187.31,0.2,0,9.93,0.48
58020008700014,10.71C,2187.31,0.2,0,9.93,0.48
72204117500042,01.21Z,3549.04,0.9,10.0,1.76,1.13
56080046800053,08.12Z,4420.64,3.6,10.0,2.14,3.03
79061211300049,28.41Z,3689.83,0.7,9.29,2.2,0.49
51046109800020,10.71C,2187.31,0.2,0,9.93,0.48
49860159000017,10.71C,2187.31,0.2,0,9.93,0.48
51533157700038,26.12Z,2426.25,2.6,0,2.26,1.73
53740637300036,38.11Z,2509.03,1.3,1.34,2.52,0.75
80856516200019,01.13Z,3882.55,2.2,9.41,2.08,1.74
51281690100015,10.71C,2187.31,0.2,0,9.93,0.48
58080353400024,17.21B,7414.49,10,1.93,7.32,10
81179090600010,10.11Z,5759.83,6.2,8.33,2.58,6.05
51456403800024,10.71C,2187.31,0.2,0,9.93,0.48
77811640000053,25.99B,11511.75,10,10,4.89,7.43
81164204000018,10.71D,2187.31,0.2,0,9.93,0.48
47120450300018,01.21Z,3540.59,0.8,10.0,1.76,1.13
63203998800092,17.21A,7414.49,10,1.93,7.32,10
46620116700015,16.24Z,2184.04,0.4,0,2.51,0.19
48572062700234,25.11Z,3988.08,3.3,10.0,2.17,0.74
78201165400012,11.02B,2220.4,0.4,0,4.52,0.95
50271086600018,10.71C,2182.16,0.1,0,9.93,0.48
81282463900023,10.71C,2182.16,0.1,0,9.93,0.48
46520004600022,17.21B,7414.49,10,1.93,7.32,10
50021604900014,10.71C,2182.16,0.1,0,9.93,0.48
75082739600011,10.71C,2182.16,0.1,0,9.93,0.48
75100337700023,10.71C,2182.16,0.1,0,9.93,0.48
50839182800011,10.71C,2182.16,0.1,0,9.93,0.48
50864811000015,10.71C,2182.16,0.1,0,9.93,0.48
79096554500011,10.71C,2182.16,0.1,0,9.93,0.48
81305826000015,10.71C,2182.16,0.1,0,9.93,0.48
53330238600016,10.71C,2182.16,0.1,0,9.93,0.48
46420237300153,38.32Z,2207.54,0.7,0,2.49,0.37
81523852200016,10.71C,2182.16,0.1,0,9.93,0.48
81293501300027,15.12Z,4387.54,3.2,9.63,2.36,2.59
53940317000019,10.71C,2182.16,0.1,0,9.93,0.48
80808821500013,10.71C,2182.16,0.1,0,9.93,0.48
55208131741582,35.11Z,4978.0,10,0,1.9,10
51465161100014,25.11Z,3988.08,3.3,10.0,2.17,0.74
50465236300012,10.71C,2182.16,0.1,0,9.93,0.48
75193830900018,10.71C,2182.16,0.1,0,9.93,0.48
78191096300011,01.21Z,3532.14,0.7,10.0,1.76,1.13
53273010800018,10.71C,2182.16,0.1,0,9.93,0.48
52807703500012,10.71C,2182.16,0.1,0,9.93,0.48
48520959700015,10.71C,2182.16,0.1,0,9.93,0.48
49933837400014,10.71C,2187.31,0.2,0,9.93,0.48
47845579300149,10.71C,2187.31,0.2,0,9.93,0.48
45780084500036,22.29A,5451.96,6.3,3.84,5.03,5.69
80106771100011,10.71B,2187.31,0.2,0,9.93,0.48
44906186000028,10.71D,2187.31,0.2,0,9.93,0.48
48234097300841,10.71C,2187.31,0.2,0,9.93,0.48
49772660400042,10.71C,2187.31,0.2,0,9.93,0.48
79253388700024,10.71C,2187.31,0.2,0,9.93,0.48
48009319400011,10.71C,2187.31,0.2,0,9.93,0.48
75333135400013,10.71C,2187.31,0.2,0,9.93,0.48
56211088201583,08.12Z,4403.9,3.5,10.0,2.14,3.03
81797752300015,10.71C,2187.31,0.2,0,9.93,0.48
53486516700033,18.13Z,2184.97,0.5,0,1.84,0.12
54000415700017,10.71C,2187.31,0.2,0,9.93,0.48
63850296300173,10.71A,2187.31,0.2,0,9.93,0.48
48757951800043,31.09B,5839.22,0.8,10,4.97,0.73
80003817600023,15.12Z,4418.09,3.4,9.63,2.36,2.59
81259695500029,17.21B,7414.49,10,1.93,7.32,10
48101195500038,10.11Z,5818.39,6.4,8.33,2.58,6.05
48240191600010,10.71C,2187.31,0.2,0,9.93,0.48
45297282100063,26.11Z,5072.68,10,0.24,2.29,10
50813822900010,10.71C,2187.31,0.2,0,9.93,0.48
51468455400017,10.71C,2187.31,0.2,0,9.93,0.48
45286221200019,10.71C,2187.31,0.2,0,9.93,0.48
80806589000036,25.11Z,3988.08,3.3,10.0,2.17,0.74
51503235700011,10.71C,2187.31,0.2,0,9.93,0.48
78826787000020,22.29A,5451.96,6.3,3.84,5.03,5.69
50931406800016,10.71C,2187.31,0.2,0,9.93,0.48
52487259500011,17.21B,7414.49,10,1.93,7.32,10
49495082700027,15.12Z,4463.93,3.7,9.63,2.36,2.59
51218118100037,15.12Z,4418.09,3.4,9.63,2.36,2.59
81672030400012,10.11Z,5730.55,6.1,8.33,2.58,6.05
64200251300033,17.21B,7414.49,10,1.93,7.32,10
71203040200192,14.19Z,2934.44,0.7,4.22,2.33,0.67
55208131715453,35.11Z,4978.0,10,0,1.9,10
52535602800031,01.47Z,5943.3,8.4,3.8,2.29,9.97
75186351500019,10.71C,2187.31,0.2,0,9.93,0.48
54208444700037,25.29Z,2215.39,0.6,0,2.15,0.62
54480085700028,17.21C,7414.49,10,1.93,7.32,10
53922920300010,17.21B,7414.49,10,1.93,7.32,10
52147114400027,20.42Z,3934.4,0.5,10.0,2.43,0.06
45321755600019,10.71C,2187.31,0.2,0,9.93,0.48
75089220000015,10.71C,2187.31,0.2,0,9.93,0.48
47845579300966,10.71C,2187.31,0.2,0,9.93,0.48
47845579300750,10.71C,2187.31,0.2,0,9.93,0.48
57209108000059,20.13B,7892.04,10,5.12,4.4,7.93
67362039900018,20.59Z,4102.09,5.2,6.36,2.28,3.09
47845579300065,10.71C,2187.31,0.2,0,9.93,0.48
77557282900049,22.23Z,4010.8,5.9,5.48,2.46,2.67
64204327700150,38.32Z,2207.54,0.7,0,2.49,0.37
54592007600035,31.09A,5839.22,0.8,10,4.97,0.73
47845579301170,10.71C,2187.31,0.2,0,9.93,0.48
69362032000038,25.11Z,3988.08,3.3,10.0,2.17,0.74
47845579300743,10.71C,2187.31,0.2,0,9.93,0.48
64615060700018,22.29B,5451.96,6.3,3.84,5.03,5.69
64725024000015,22.22Z,4646.94,9.5,0,2.51,9.09
48517072400010,10.71C,2187.31,0.2,0,9.93,0.48
44935422400155,23.32Z,4042.9,0.8,10.0,2.51,0.57
64545010700067,10.51C,16243.35,6.0,10,9.89,8.91
64545010700034,10.51C,16243.35,6.0,10,9.89,8.91
62648005700019,17.21B,7414.49,10,1.93,7.32,10
44942680800019,38.32Z,2207.54,0.7,0,2.49,0.37
44942714500015,38.32Z,2207.54,0.7,0,2.49,0.37
68555065900740,25.11Z,3988.08,3.3,10.0,2.17,0.74
64695063400014,22.22Z,4669.31,9.6,0,2.51,9.09
50160475500253,38.32Z,2207.54,0.7,0,2.49,0.37
48114339400031,10.12Z,4201.65,1.4,9.23,2.74,1.57
64568002600137,10.13A,8016.39,4.5,10,5.38,4.81
49346798900015,17.21C,7414.49,10,1.93,7.32,10
51399563900012,10.71C,2182.16,0.1,0,9.93,0.48
70198020300197,38.32Z,2207.54,0.7,0,2.49,0.37
79120529700017,10.71C,2182.16,0.1,0,9.93,0.48
45376238700018,10.71C,2182.16,0.1,0,9.93,0.48
80373891300026,10.71C,2187.31,0.2,0,9.93,0.48
79916911500018,10.71C,2187.31,0.2,0,9.93,0.48
59652048600033,22.22Z,4714.06,9.8,0,2.51,9.09
79916911500026,10.71C,2187.31,0.2,0,9.93,0.48
55210098400038,23.99Z,4557.09,10,2.88,2.29,4.92
52998921200038,25.12Z,4536.8,4.7,10.0,2.42,1.76
47845579300446,10.71C,2187.31,0.2,0,9.93,0.48
72203459200096,23.13Z,4888.32,3.8,9.62,2.61,3.59
52429679500015,10.71D,2187.31,0.2,0,9.93,0.48
53849365100029,17.21B,7414.49,10,1.93,7.32,10
47845579300537,10.71C,2187.31,0.2,0,9.93,0.48
77560032300023,08.12Z,4554.54,4.4,10.0,2.14,3.03
58555019700032,26.12Z,2433.91,2.7,0,2.26,1.73
58575081300065,10.39A,6111.47,0.9,10,5.27,1.13
44914667900021,22.21Z,8012.5,10,7.26,2.43,10
66652004400049,17.21B,7414.49,10,1.93,7.32,10
72201371100030,17.21B,7414.49,10,1.93,7.32,10
55850337100178,10.85Z,2490.8,0.8,1.17,2.8,1.08
70203737500079,22.22Z,4758.8,10,0,2.51,9.09
77560174300070,13.96Z,2391.75,0.5,1.1,2.47,0.34
66732006300023,23.61Z,3830.12,1.9,10.0,2.21,0.0
52859906100017,28.15Z,5967.99,8.5,10.0,2.43,4.1
45015773000026,10.89Z,6670.62,8.6,5.26,2.49,9.9
57675058200024,11.07A,5465.44,0,10.0,4.59,0.0
55208131736210,35.11Z,4978.0,10,0,1.9,10
79000299200010,10.71C,2182.16,0.1,0,9.93,0.48
81506390400024,10.51C,16133.21,5.9,10,9.89,8.91
80411847900018,10.71C,2182.16,0.1,0,9.93,0.48
45139085000035,28.99B,2596.77,0.9,1.14,4.32,0.74
45310830000022,10.71C,2182.16,0.1,0,9.93,0.48
44905524300017,10.71C,2182.16,0.1,0,9.93,0.48
50168109200026,10.71B,2182.16,0.1,0,9.93,0.48
50458355000026,10.71C,2182.16,0.1,0,9.93,0.48
81417310000011,10.71C,2182.16,0.1,0,9.93,0.48
49346798900023,17.21C,7414.49,10,1.93,7.32,10
50918230900062,26.11Z,5072.68,10,0.24,2.29,10
50949699800048,26.11Z,5072.68,10,0.24,2.29,10
50911213200014,10.71C,2182.16,0.1,0,9.93,0.48
50899231000013,22.29A,5478.54,6.4,3.84,5.03,5.69
44775065400033,10.71C,2182.16,0.1,0,9.93,0.48
47930543500022,10.71D,2182.16,0.1,0,9.93,0.48
50075968300013,08.92Z,2166.23,0.1,0,2.19,0.1
45183991400012,22.22Z,4646.94,9.5,0,2.51,9.09
50429095800017,10.71D,2182.16,0.1,0,9.93,0.48
50979890600012,10.71C,2182.16,0.1,0,9.93,0.48
47974330400012,10.71C,2182.16,0.1,0,9.93,0.48
49305618800011,10.51C,16133.21,5.9,10,9.89,8.91
78006155200029,10.71C,2187.31,0.2,0,9.93,0.48
76650001100040,17.21A,7414.49,10,1.93,7.32,10
47845579301741,10.71C,2187.31,0.2,0,9.93,0.48
49328664500012,22.29A,5451.96,6.3,3.84,5.03,5.69
50511409000028,10.71B,2187.31,0.2,0,9.93,0.48
49075603800017,20.14Z,6015.02,10,2.49,2.42,10
46420237300278,38.11Z,2509.03,1.3,1.34,2.52,0.75
75371892300026,10.86Z,4024.88,1.6,9.57,2.32,1.9
44907336000033,01.13Z,3893.65,2.3,9.41,2.08,1.74
49242419700019,10.51A,16133.21,5.9,10,9.89,8.91
77560897900354,16.29Z,3800.71,1.5,8.48,2.42,1.03
54850098200259,23.32Z,4022.61,0.5,10.0,2.51,0.57
81125330100022,17.21B,7414.49,10,1.93,7.32,10
53812279700011,10.71C,2182.16,0.1,0,9.93,0.48
55203738400047,17.21B,7414.49,10,1.93,7.32,10
47767341200029,14.13Z,3805.16,0.6,9.88,2.22,0.69
44520453000015,10.71C,2187.31,0.2,0,9.93,0.48
52834729700012,29.32Z,2957.36,5.5,0.8,2.43,2.66
64204000000027,22.19Z,6606.88,8.1,9.24,2.6,5.99
80342055300015,10.71C,2187.31,0.2,0,9.93,0.48
49951997300022,25.11Z,3980.8,3.2,10.0,2.17,0.74
58213749300026,25.72Z,2317.34,1.4,0,2.44,1.48
47845579301030,10.71C,2187.31,0.2,0,9.93,0.48
48234097300379,10.71C,2187.31,0.2,0,9.93,0.48
59050044300098,17.21C,7414.49,10,1.93,7.32,10
77561192400025,11.02A,2220.4,0.4,0,4.52,0.95
53324797900024,10.81Z,4632.9,3.9,8.7,2.46,3.82
51578039300010,24.51Z,3308.68,1.3,6.36,2.3,0.5
49484394900020,14.14Z,3823.93,0.5,10.0,2.24,0.49
50494541100016,14.13Z,3805.16,0.6,9.88,2.22,0.69
48200594900052,10.71C,2187.31,0.2,0,9.93,0.48
64702047800044,22.23Z,3997.65,5.8,5.48,2.46,2.67
51762728700017,10.71C,2187.31,0.2,0,9.93,0.48
70202789700066,23.13Z,4888.32,3.8,9.62,2.61,3.59
47932720700011,10.71C,2187.31,0.2,0,9.93,0.48
75232931800030,10.42Z,4052.74,1.7,10.0,2.26,1.78
48592022700033,10.51C,16353.49,6.1,10,9.89,8.91
48572062700028,24.33Z,3805.93,0,10.0,2.29,0
48572062700077,24.33Z,3805.93,0,10.0,2.29,0
50196143700024,10.71C,2182.16,0.1,0,9.93,0.48
52147252200015,10.71C,2182.16,0.1,0,9.93,0.48
50346415800024,23.61Z,3830.12,1.9,10.0,2.21,0.0
51089554300013,10.71D,2182.16,0.1,0,9.93,0.48
81738107200013,10.11Z,5759.83,6.2,8.33,2.58,6.05
47845579301618,10.71C,2187.31,0.2,0,9.93,0.48
49075603800025,20.14Z,6015.02,10,2.49,2.42,10
78216900700013,11.02B,2220.4,0.4,0,4.52,0.95
50066180600033,35.11Z,4978.0,10,0,1.9,10
50218855000029,38.32Z,2207.54,0.7,0,2.49,0.37
45277293200029,17.21C,7414.49,10,1.93,7.32,10
80175457300013,10.71C,2182.16,0.1,0,9.93,0.48
55202247700046,22.19Z,6973.91,9.3,9.24,2.6,5.99
48849249700018,10.71C,2187.31,0.2,0,9.93,0.48
49787930400010,10.71C,2187.31,0.2,0,9.93,0.48
53297353400011,10.71C,2187.31,0.2,0,9.93,0.48
81018129700021,31.09A,5839.22,0.8,10,4.97,0.73
45135373400010,10.39A,6111.47,0.9,10,5.27,1.13
75296402300010,10.71C,2187.31,0.2,0,9.93,0.48
79799264100010,10.71C,2187.31,0.2,0,9.93,0.48
64665023400073,16.24Z,2184.04,0.4,0,2.51,0.19
65480068900170,23.51Z,4146.61,3.5,10.0,2.15,1.6
73722014500012,10.91Z,3172.88,5.2,0,2.28,5.53
72203459200070,23.13Z,4908.74,3.9,9.62,2.61,3.59
61385008000029,10.51C,16573.77,6.3,10,9.89,8.91
51648013400027,17.21C,7414.49,10,1.93,7.32,10
80076178500016,22.29A,5505.11,6.5,3.84,5.03,5.69
48371625400014,31.09A,5839.22,0.8,10,4.97,0.73
49166889300028,10.71A,2187.31,0.2,0,9.93,0.48
53521532100014,29.32Z,2957.36,5.5,0.8,2.43,2.66
50755052300017,10.71C,2187.31,0.2,0,9.93,0.48
76880127600066,08.12Z,4487.59,4.0,10.0,2.14,3.03
76580128700010,10.84Z,2835.73,1.0,3.16,2.51,0.98
49907118100030,10.71C,2187.31,0.2,0,9.93,0.48
80489128100011,17.12Z,4295.1,4.0,6.62,2.33,4.72
48632001300015,10.51C,16353.49,6.1,10,9.89,8.91
63850296300116,10.71A,2182.16,0.1,0,9.93,0.48
49668001800082,10.11Z,5818.39,6.4,8.33,2.58,6.05
79186213900015,10.71C,2182.16,0.1,0,9.93,0.48
49365842100026,10.71C,2182.16,0.1,0,9.93,0.48
49375832000011,10.11Z,5789.11,6.3,8.33,2.58,6.05
80269018000012,10.71C,2187.31,0.2,0,9.93,0.48
45036210800018,10.71C,2187.31,0.2,0,9.93,0.48
48531885100030,10.71C,2187.31,0.2,0,9.93,0.48
78826442200031,26.51B,3875.39,4.9,3.06,4.37,2.69
63850296300157,10.71B,2187.31,0.2,0,9.93,0.48
63850296300165,10.71C,2187.31,0.2,0,9.93,0.48
50977801500024,26.11Z,5072.68,10,0.24,2.29,10
50771874000040,28.99B,2602.81,1.0,1.14,4.32,0.74
45226726300013,10.71C,2187.31,0.2,0,9.93,0.48
47966475700024,10.71C,2187.31,0.2,0,9.93,0.48
55208131715487,35.11Z,4978.0,10,0,1.9,10
48377677900017,10.71C,2187.31,0.2,0,9.93,0.48
45051896400025,10.71C,2187.31,0.2,0,9.93,0.48
45241267900055,24.33Z,3805.93,0,10.0,2.29,0
48234097300981,10.71C,2187.31,0.2,0,9.93,0.48
75013556800012,10.71C,2187.31,0.2,0,9.93,0.48
54987909600051,28.22Z,3316.21,1.3,6.52,2.21,0.77
80333594200063,18.13Z,2184.97,0.5,0,1.84,0.12
81530122100017,13.92Z,3618.54,0.6,8.54,2.29,0.43
50431303200030,23.13Z,4908.74,3.9,9.62,2.61,3.59
44552045500020,28.25Z,3328.12,5.1,3.01,2.23,2.69
69201255200059,08.11Z,3712.34,4.8,6.05,2.2,1.98
63850296300124,10.71A,2187.31,0.2,0,9.93,0.48
47845579301790,10.71C,2187.31,0.2,0,9.93,0.48
47845579302152,10.71C,2187.31,0.2,0,9.93,0.48
47250095800013,17.21B,7414.49,10,1.93,7.32,10
51008656400034,13.93Z,3688.19,0.5,8.45,2.45,0.34
44529397000056,17.21B,7414.49,10,1.93,7.32,10
45144361800017,10.42Z,4076.25,1.9,10.0,2.26,1.78
47845579301907,10.71C,2187.31,0.2,0,9.93,0.48
45134104400027,16.23Z,6578.22,9.6,6.56,2.4,7.52
62880040100075,31.01Z,3381.04,3.2,5.15,2.44,1.28
45363375200036,10.71A,2187.31,0.2,0,9.93,0.48
48234097300817,10.71C,2187.31,0.2,0,9.93,0.48
55202789800063,22.22Z,4758.8,10,0,2.51,9.09
52622038900021,23.19Z,4459.52,3.5,8.47,2.54,3.26
68820072400047,17.21B,7414.49,10,1.93,7.32,10
77574161400025,25.99B,11511.75,10,10,4.89,7.43
48760686500037,22.19Z,7188.01,10,9.24,2.6,5.99
48215618900029,27.11Z,5114.85,7.4,8.86,2.25,3.61
48862708400012,31.09A,5839.22,0.8,10,4.97,0.73
44935422400247,23.32Z,4036.14,0.7,10.0,2.51,0.57
59682033200085,29.32Z,2957.36,5.5,0.8,2.43,2.66
50989073700018,13.96Z,2391.75,0.5,1.1,2.47,0.34
57209079300025,17.21A,7414.49,10,1.93,7.32,10
55202789800089,22.22Z,4758.8,10,0,2.51,9.09
60182004600055,17.21C,7414.49,10,1.93,7.32,10
48539626100011,17.21B,7414.49,10,1.93,7.32,10
50959961900038,17.22Z,3872.09,7.1,0.0,2.5,7.78
75266980400011,10.71C,2187.31,0.2,0,9.93,0.48
47840935200018,10.71C,2187.31,0.2,0,9.93,0.48
79315794200020,10.71C,2187.31,0.2,0,9.93,0.48
79021072800024,10.71A,2187.31,0.2,0,9.93,0.48
80751105000021,20.14Z,6015.02,10,2.49,2.42,10
75160929800011,25.11Z,3980.8,3.2,10.0,2.17,0.74
50164291200015,28.15Z,5900.94,8.2,10.0,2.43,4.1
47350010600025,38.32Z,2207.54,0.7,0,2.49,0.37
49754368600032,23.61Z,3830.12,1.9,10.0,2.21,0.0
54206547901346,29.32Z,2927.23,5.2,0.8,2.43,2.66
50260129700067,17.22Z,4010.39,7.8,0.0,2.5,7.78
54175055000025,08.12Z,4403.9,3.5,10.0,2.14,3.03
49032739200018,10.71C,2187.31,0.2,0,9.93,0.48
81722017100091,23.61Z,3830.12,1.9,10.0,2.21,0.0
77563295300045,25.71Z,3425.26,0,6.81,2.58,0
77563641800045,25.73B,5869.8,2.6,10,4.45,1.93
80241621400012,10.71C,2187.31,0.2,0,9.93,0.48
47884577900014,22.22Z,4669.31,9.6,0,2.51,9.09
48226360500016,22.29A,5478.54,6.4,3.84,5.03,5.69
62204242200437,20.15Z,7769.38,10,7.37,2.2,10
45390880800018,10.71C,2182.16,0.1,0,9.93,0.48
56272089600017,10.13A,7936.88,4.3,10,5.38,4.81
71272137200019,10.71A,2182.16,0.1,0,9.93,0.48
45384979600017,10.71C,2187.31,0.2,0,9.93,0.48
79770322000013,10.71C,2187.31,0.2,0,9.93,0.48
48493740400040,10.12Z,4201.65,1.4,9.23,2.74,1.57
47819562100063,10.71D,2187.31,0.2,0,9.93,0.48
47845579301402,10.71C,2187.31,0.2,0,9.93,0.48
77619281700018,11.02B,2232.6,0.6,0,4.52,0.95
47845579301246,10.71C,2187.31,0.2,0,9.93,0.48
79185698200016,10.71C,2187.31,0.2,0,9.93,0.48
50133013800014,11.07B,5465.44,0,10.0,4.59,0.0
67668040800025,23.12Z,4085.48,1.2,9.53,2.54,1.42
77878451200015,10.71C,2187.31,0.2,0,9.93,0.48
52358810100015,10.71C,2187.31,0.2,0,9.93,0.48
48388755000018,27.11Z,5058.98,7.1,8.86,2.25,3.61
53486041600013,10.71C,2187.31,0.2,0,9.93,0.48
44532363700014,10.51A,16353.49,6.1,10,9.89,8.91
71850045700012,10.71D,2187.31,0.2,0,9.93,0.48
50951408900010,10.71C,2187.31,0.2,0,9.93,0.48
62203708300269,20.13B,7550.64,9.1,5.12,4.4,7.93
52959299000038,25.11Z,3980.8,3.2,10.0,2.17,0.74
81094202900010,10.71C,2187.31,0.2,0,9.93,0.48
54378044900012,10.61A,7049.18,3.2,10,4.9,4.71
75310791100038,25.12Z,4536.8,4.7,10.0,2.42,1.76
48147408800038,10.71C,2187.31,0.2,0,9.93,0.48
50532398000019,10.71C,2187.31,0.2,0,9.93,0.48
48887877800023,10.71C,2187.31,0.2,0,9.93,0.48
53124492900026,17.21B,7414.49,10,1.93,7.32,10
47845579301204,10.71C,2187.31,0.2,0,9.93,0.48
52828061300019,10.71C,2187.31,0.2,0,9.93,0.48
53434800800036,10.71C,2187.31,0.2,0,9.93,0.48
61572119800013,17.21B,7414.49,10,1.93,7.32,10
47880645800012,10.71D,2182.16,0.1,0,9.93,0.48
53064648800011,10.13A,7936.88,4.3,10,5.38,4.81
53863097100017,10.71C,2187.31,0.2,0,9.93,0.48
56262077300118,23.52Z,3649.57,0.1,9.81,2.1,0.13
51746146300013,10.71C,2187.31,0.2,0,9.93,0.48
81446068900049,23.12Z,4033.15,0.7,9.53,2.54,1.42
81441801800028,25.12Z,4500.82,4.4,10.0,2.42,1.76
81154367700017,10.71C,2187.31,0.2,0,9.93,0.48
50518370700031,25.11Z,3973.52,3.1,10.0,2.17,0.74
79464533300012,10.71C,2187.31,0.2,0,9.93,0.48
80764136000027,24.42Z,8652.39,10,9.04,2.36,10
55208131734058,35.11Z,4978.0,10,0,1.9,10
53430730100018,16.23Z,6329.48,8.8,6.56,2.4,7.52
79008806600028,17.21C,7414.49,10,1.93,7.32,10
49871343700032,25.12Z,4500.82,4.4,10.0,2.42,1.76
79370775300026,26.12Z,2433.91,2.7,0,2.26,1.73
81231569500013,10.71C,2187.31,0.2,0,9.93,0.48
53394903800012,10.71C,2187.31,0.2,0,9.93,0.48
79261599900010,10.71C,2187.31,0.2,0,9.93,0.48
81742121700032,32.12Z,2334.81,0.8,0.57,2.18,0.95
78885903100023,10.71C,2187.31,0.2,0,9.93,0.48
80364896300012,10.71C,2187.31,0.2,0,9.93,0.48
45345749100034,26.12Z,2433.91,2.7,0,2.26,1.73
54592007600118,31.09A,5839.22,0.8,10,4.97,0.73
